#gene_id	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1	RNF43_WT_2	RNF43_WT_3	RNF43_WT_1	RNF43_WT_4	GFP_1	RNF43_R117fs_4	GFP_3	GFP_2	RNF43_R117fs_1	GFP_4	RNF43_R117fs_3	RNF43_R117fs_2
SH2B2	2.282864	2.13848	2.457435	1.8773900000000001	2.013999	2.484458	2.204006	2.3119240000000003	2.261413	2.360579	2.1604400000000004	2.466217	2.279008	2.485025	1.834343	2.160616
SH2B3	3.570149	3.601297	3.6341370000000004	3.5636059999999996	3.602349	3.697515	3.465641	3.772815	3.607483	3.5123580000000003	3.439654	3.430216	3.4565339999999996	3.526568	3.186636	3.175078
SH2D2A	2.2995080000000003	1.973725	2.340243	2.181524	2.468582	2.544906	2.578236	2.3748669999999996	2.282484	2.957848	1.9673599999999998	2.2834950000000003	2.469967	2.036626	1.894079	2.095656
SH2D3A	2.448851	2.494576	2.61918	2.2994630000000003	2.261687	1.742657	2.0538220000000003	2.137954	2.1702209999999997	2.283859	1.967096	2.269048	2.0259869999999998	2.491436	2.677694	2.6374020000000002
SH2D3C	1.9675799999999999	2.195774	2.07165	1.601374	1.7014209999999999	1.300374	0.9317489999999999	1.548292	1.4960870000000002	2.259557	0.904906	1.9895349999999998	0.581543	1.810973	1.442607	1.5582850000000001
SH2D4A	1.963226	1.732748	1.8379330000000003	1.415298	2.143665	1.9331330000000002	2.1159830000000004	1.991107	2.176374	2.180984	2.192989	1.796087	1.9125830000000001	2.097377	1.6679599999999999	1.6858490000000002
SH2D5	2.484626	2.443978	2.439315	1.886277	2.3460900000000002	1.8003900000000002	1.597466	1.939984	1.8931209999999998	2.2572099999999997	1.6088129999999998	1.788136	1.493243	2.055128	2.380472	2.070471
SH2D6	1.159785	1.401619	0.978676	0.899151	0.524396	1.295539	1.032701	0.8985190000000001	1.388261	1.177429	0.8852450000000001	1.247391	1.274071	1.224651	1.155001	1.333632
SH3BGR	4.473485	4.355682	4.635002	4.942538	4.9494110000000004	5.328178	5.26722	5.137874	5.409925	4.9941580000000005	5.039843	5.054796	5.17251	4.683673000000001	5.084949	5.455736
SH3BGRL	5.535308000000001	5.665671	5.472893	5.745154	5.614533	5.724434	5.632242	5.634518	5.5090129999999995	5.034249	5.619571	5.602206	5.659831	5.475185	5.5135760000000005	5.640724
SH3BGRL2	3.4762779999999998	3.6975849999999997	3.614804	3.69734	3.6218879999999998	3.537607	3.4889910000000004	3.533862	3.357763	2.724137	3.4356419999999996	3.339779	3.4041669999999997	3.3124949999999997	3.4313290000000003	3.468257
SH3BGRL3	3.837432	3.8405370000000003	3.871984	3.5857989999999997	3.8372949999999997	3.5637839999999996	3.264868	3.632458	3.543221	4.144989	4.0820739999999995	4.124111	3.484976	3.99091	3.996754	3.876983
SH3BP1	4.927708	4.7454480000000006	5.017154	4.821863	4.753532	4.316582	4.457619	4.516267	4.714583	5.149743	4.852208999999999	4.687417	4.60573	5.0877669999999995	4.842343	4.664297
SH3BP2	4.68377	4.80394	4.771994	4.62049	4.58349	4.646911	4.7276050000000005	4.733548000000001	4.906962999999999	5.079478	4.797072	4.832513	4.663959999999999	4.743848000000001	4.900631	4.69142
SH3BP4	3.186474	3.278593	3.386775	3.229501	3.220614	3.099571	3.1272729999999997	3.303368	3.178498	3.200672	3.168294	3.445707	3.060104	3.3061949999999998	3.117077	3.152081
SH3BP5	4.4924919999999995	4.649642	4.561151000000001	4.415997	4.430472	4.453607	4.430073	4.40215	4.766012	4.648179	4.617445	4.601993	4.655373	4.67353	4.617018	4.616229
SH3BP5L	3.512804	3.5379970000000003	3.553139	3.3422949999999996	3.5349449999999996	3.447093	3.320918	3.493925	3.665814	3.8690300000000004	3.560742	3.6547970000000003	3.4724199999999996	3.5869230000000005	3.5363059999999997	3.5433769999999996
SH3D19	3.891047	3.972696	3.917864	3.82885	4.184951	4.1831309999999995	3.929839	4.26069	4.136259	3.88025	3.885961	3.8466720000000003	4.137425	3.788196	4.174211	3.8940980000000005
SH3D21	1.531887	1.867859	1.7990560000000002	1.286789	1.303652	0.900982	1.140741	1.0115299999999998	1.194757	2.027734	1.214599	1.400383	0.979928	1.122416	1.0435450000000002	1.453735
SH3GL1	6.3148040000000005	6.33221	6.331048	6.302579	6.283385	6.265075	6.173724	6.291387	6.357901999999999	6.5723270000000005	6.279527	6.284935	6.234904	6.402803	6.2861910000000005	6.206961
SH3GL1P1	1.184099	1.086308	1.144659	0.560814	0.5599689999999999	0.5729270000000001	0.159975	0.5662560000000001	1.343815	1.051441	1.56376	1.079442	0.527327	1.400352	0.9481780000000001	0.6983159999999999
SH3GL1P3	2.387285	2.403712	2.4992919999999996	1.8908939999999999	1.656524	1.513465	1.853257	2.041579	2.401434	2.0421259999999997	2.055498	2.223382	1.588843	2.678856	1.518973	1.7182369999999998
SH3GL2	1.339405	1.452448	1.3956110000000002	1.097469	1.40751	1.274059	1.380585	1.7444080000000002	1.34962	1.107949	1.264068	1.117509	1.28987	1.390112	1.346004	1.411101
SH3GL3	4.017627	4.281119	4.225398	4.082579	4.157375	4.118268	4.044282	4.133098	4.138062000000001	3.5878300000000003	4.224263	4.200561	3.932919	4.094072	4.175777	4.0829
SH3GLB1	5.559093	5.587343	5.514973	5.605874	5.746384	5.765306	5.7767599999999995	5.665471	5.645378	5.176691	5.80168	5.894362999999999	5.720349	5.825226	5.7408529999999995	5.834184
SH3GLB2	6.02191	6.024888	5.958007	5.915233	5.874713	5.889552	5.885269999999999	5.847111	6.043751	6.225811	5.908962	5.802997	5.880935	5.8960930000000005	5.908338	5.883573999999999
SH3KBP1	4.9612870000000004	5.053098	5.044497	5.014896	4.984481	4.939819	4.850187	5.011362	4.749356	4.909325	4.778512999999999	4.816566000000001	4.936419	4.6975489999999995	4.950403	4.875573999999999
SH3PXD2A	4.746493	4.700394999999999	4.661226999999999	4.50766	4.549924	4.525494999999999	4.335673	4.609453	4.563611	4.658636	4.475832	4.522	4.461995	4.53814	4.2033190000000005	4.143475
SH3PXD2B	3.590804	3.613601	3.788446	3.5786309999999997	3.51756	3.608342	3.428586	3.6520089999999996	3.4997519999999995	3.568657	3.6282	3.4572830000000003	3.681219	3.6888410000000005	3.401303	3.495435
SH3RF1	3.3750940000000003	2.747859	2.7292349999999996	2.8924119999999998	2.550763	2.738437	2.3090330000000003	3.052898	2.9905169999999996	2.930934	3.111869	3.013378	2.757204	2.92488	2.609019	2.6090720000000003
SH3RF2	0.431496	0.24597	0.639021	0.499327	0.293483	0.35184499999999996	0.241409	0.5563859999999999	0.130048	0.938758	0.0	0.30107399999999995	0.027267000000000003	0.396784	0.22586399999999998	1.169286
SH3RF3	2.105966	2.037382	2.047873	1.8691959999999999	2.059861	1.9300110000000001	1.7384130000000002	2.002018	1.7782799999999999	2.043491	1.751511	1.5542200000000002	1.840495	1.8026229999999999	1.9116650000000002	1.935052
SH3YL1	3.633497	3.6490620000000002	3.7375059999999998	3.5749150000000003	3.442993	3.9340300000000004	3.68349	3.433092	3.6431120000000004	3.5498629999999998	3.795667	3.7253	3.8978269999999995	4.2349	4.039415	4.1018669999999995
SHANK1	1.490265	1.8568	1.6845330000000003	1.7160900000000001	1.155802	1.174656	1.4209319999999999	1.632814	1.445023	2.291387	1.547497	1.439006	1.202706	1.774716	1.5970229999999999	1.7376080000000003
SHANK2	1.971812	1.511081	1.310278	0.9646540000000001	1.6678080000000002	1.215708	1.235111	0.854141	0.890785	1.836959	0.747509	1.440676	0.854176	1.2256610000000001	1.5348	1.6301219999999998
SHANK3	0.0	0.7338	0.793672	0.23552800000000002	0.427942	0.0	1.16296	0.0	0.6753979999999999	1.613479	2.5171509999999997	0.0	2.407404	2.295655	2.242395	0.67474
SHARPIN	6.083851	5.875916999999999	5.974591	6.0640019999999994	5.994782	6.0380519999999995	6.183237999999999	6.129779	6.2223370000000005	6.6004830000000005	6.091268	6.251542	6.290196	6.313276999999999	6.1862129999999995	6.3023370000000005
SHB	3.4998199999999997	3.3590150000000003	3.3874589999999998	3.3015449999999995	3.453992	3.147386	2.986759	3.252385	3.371182	3.601899	3.1823599999999996	3.2983860000000003	3.0809919999999997	3.456136	3.234025	3.2781050000000005
SHBG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.634171	0.0	0.307487	0.023584	0.0
SHC1	4.717996	4.476380000000001	4.526071	4.551297	4.89119	4.959457	4.902767	4.860199	5.196354	5.091393	5.166835	5.28399	4.684935	5.221069	4.8975599999999995	4.67707
SHC2	4.031292	4.081456	3.821132	3.916294	3.703967	4.227663	4.3781550000000005	3.9210510000000003	4.377181	4.622437000000001	4.113899	3.8276489999999996	4.539273000000001	3.76074	3.765823	4.1641900000000005
SHC4	0.262944	0.281448	0.317432	0.06973	0.320637	0.011202	0.0	0.45038	0.369515	0.0	0.655713	0.81117	0.2041	0.910178	0.380819	0.381362
SHCBP1	4.477435	4.557444	4.638543	4.662096	4.800706	4.848146	4.862011	4.834057	4.6368	4.582856	4.759253	5.140274	4.528294	5.111307	4.953425	4.82733
SHD	2.056319	2.421796	1.6475939999999998	1.810482	2.0032240000000003	0.524918	0.62084	0.9453309999999999	1.310492	1.795123	1.8019020000000001	1.773484	0.948358	2.50007	2.221109	1.7979669999999999
SHF	2.530087	2.116908	2.2412400000000003	2.267734	2.317556	2.1793669999999996	2.455686	2.429708	2.385329	2.136189	1.8255169999999998	2.279282	2.172021	2.4261939999999997	2.574453	2.428995
SHFM1	7.293347	7.409998	7.471222	7.403861	7.4827330000000005	7.395028	7.369271	7.402672	7.265863	6.974302000000001	7.556328	7.284925	7.280697	7.239814999999999	7.4796130000000005	7.226197999999999
SHISA2	1.185486	1.356949	1.562391	1.1468639999999999	1.005443	0.831715	0.19638	0.914105	0.32908899999999996	0.132419	0.152625	0.783499	0.528021	0.813984	0.7384569999999999	0.8718440000000001
SHISA3	2.312868	2.121635	2.171415	1.9484400000000002	2.223129	2.048452	2.081752	2.091189	1.596768	1.60941	1.847388	1.65657	2.049673	1.8193580000000003	1.987783	1.828173
SHISA4	1.490492	0.9838600000000001	1.539685	1.73439	0.8466549999999999	1.585493	1.0254290000000001	1.116015	2.876058	2.604523	2.6684400000000004	3.111561	0.8818530000000001	3.21657	2.024315	1.6923400000000002
SHISA5	7.095037	7.063364999999999	7.0827990000000005	7.059252000000001	7.086013	7.0237240000000005	7.039647	7.060731	7.112162	7.2858149999999995	6.984864	7.1304	7.1323669999999995	7.096541	7.046385000000001	7.163815
SHISA8	2.616478	2.481529	2.499678	3.089269	2.3057279999999998	2.48632	2.4068400000000003	2.35336	2.5807580000000003	3.202501	2.402539	2.211716	2.370731	2.1235470000000003	1.9299540000000002	2.653209
SHKBP1	6.086026	6.308374	6.292804	6.270519	6.129832	6.037078	5.859977	5.946402	6.483769000000001	6.606857000000001	6.408437999999999	6.648032000000001	6.235245	6.525768	6.540824	6.13056
SHMT1	5.554533999999999	5.492928	5.449569	5.438528	5.542937	5.483501	5.407808	5.530428	5.583406	5.583753	5.622512	5.641686	5.569658	5.590464	5.429256	5.422517
SHMT2	8.680674	8.563857	8.57189	8.587352000000001	8.666903999999999	8.711078	8.620842	8.734589	8.541233	8.936131	8.406097	8.378459	8.703851	8.413369	8.583977	8.577478
SHOC2	4.556774	4.684539	4.677212	4.803744999999999	4.630261	4.665223999999999	4.889519	4.770379	4.997964	4.194098	5.180484	5.309602	4.865492	5.363745	4.81353	4.978828
SHOX2	3.0215799999999997	3.375173	3.344867	2.95464	2.694727	3.095202	2.795107	3.0758509999999997	3.0608	3.580851	3.270095	3.196711	2.919438	3.3616080000000004	3.164284	3.0965990000000003
SHPK	3.414257	3.248514	3.2974910000000004	3.291001	3.258593	3.2138009999999997	3.148975	3.296738	3.240552	3.3246089999999997	3.239939	3.088766	3.287663	2.929183	3.0105169999999997	3.0396
SHPRH	4.001869	3.849192	3.745978	3.864185	3.8068739999999996	3.934086	3.735004	3.81158	3.944093	3.326639	4.209147	3.9868930000000002	3.9317029999999997	4.019789	3.942496	4.016476
SHQ1	4.092537999999999	4.1320760000000005	4.05455	3.917033	4.078804	4.142227	3.926161	4.306988	4.239756	4.22363	4.334981	4.33265	4.1031580000000005	4.623323	4.209146	4.01853
SHROOM1	2.870745	3.124918	2.783214	2.908941	3.092876	3.138808	3.006087	3.146357	2.887203	3.472208	2.666087	2.956424	3.176152	3.019458	2.964789	2.697525
SHROOM3	2.1234040000000003	2.024384	2.157979	1.986634	1.9710860000000001	1.8751669999999998	1.958625	2.10866	2.494532	3.001265	2.143573	2.5948279999999997	2.207721	2.191002	2.441143	2.40433
SHTN1	4.4255	4.433584	4.429094999999999	4.263745	4.475697	4.388905	4.32862	4.529941	4.423348000000001	3.4257489999999997	4.65228	4.5666839999999995	4.176195	4.681141	4.195069	4.212794000000001
SIAE	3.3592129999999996	3.47215	3.446905	3.5797470000000002	3.3818449999999998	3.7377730000000002	3.6529839999999996	3.2145799999999998	3.92637	3.5346519999999995	3.5553809999999997	3.3512129999999996	3.642582	3.535044	3.161004	3.516842
SIAH1	5.301549	5.134021	5.061408999999999	5.156401	5.1494599999999995	5.310594	5.065133	5.153029	5.231209	5.244471	5.448852	5.318068	5.124496	5.482966	5.261225	5.201996
SIAH2	4.498953	4.496218	4.604	4.25671	4.436498	4.226866	4.5290550000000005	4.087937999999999	4.266856	4.836172	4.489292	4.196048	4.358168	4.148631	4.000505	4.495993
SIDT1	0.998553	0.227115	0.15892699999999998	0.0	0.0	0.384429	0.41590200000000005	0.508652	0.45182799999999995	0.0	0.26813200000000004	0.784404	0.0	0.641599	0.543095	0.383358
SIDT2	4.301485	4.413766000000001	4.4084389999999996	4.092815	4.3562330000000005	4.236565000000001	4.440289	4.537243	4.533983999999999	4.594316	4.458876999999999	4.838203	4.568109	4.7692309999999996	4.493683	4.6516459999999995
SIGIRR	5.558852	5.578315	5.6874400000000005	5.588677	5.498741000000001	5.329089	5.477059	5.560791	5.749312000000001	6.395544999999999	5.763714	5.7368760000000005	5.724539	5.865632	5.827965	5.758281
SIGLEC10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073528	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGMAR1	7.806354	7.775123	7.8448970000000005	7.814277000000001	7.721972	7.746569999999999	7.655806	7.709459	7.695582000000001	8.269566000000001	7.5288960000000005	7.593358	7.80872	7.483357000000001	7.782922	7.796653999999999
SIK1	1.8613849999999998	0.551347	0.39924299999999996	0.0013210000000000001	0.274983	0.0	0.0	0.152482	1.439889	0.342339	1.3816469999999998	0.25560900000000003	0.0	0.18566400000000002	1.9781919999999997	0.861768
SIK2	3.83344	3.505733	3.7969519999999997	3.606297	3.628447	3.639942	3.531671	3.7065339999999996	3.9198739999999996	3.8144699999999996	3.763318	4.382736	3.893983	4.193958	3.5306949999999997	3.8988059999999995
SIK3	3.6465959999999997	3.8830480000000005	3.744564	3.637977	3.82964	3.5862489999999996	3.5780529999999997	3.919174	4.1645769999999995	4.432023	4.149392	4.448976	3.8522809999999996	4.515428	4.257208	4.55012
SIKE1	6.018019000000001	6.143045	6.155115	6.310159	6.196931	6.119228	5.937338	6.093801	5.974819	6.1596150000000005	6.055213	5.783615	6.169907	5.991637	6.140344	6.120389
SIL1	5.154086	5.0471260000000004	5.370414	4.975675	5.4272029999999996	5.125985	4.710078	5.50283	4.946511	5.852919	4.958409	5.062348	5.307918	5.119218	5.753467	5.458324
SIM1	0.723657	0.830284	1.0197479999999999	0.307846	0.014247999999999999	0.231048	0.0	0.420231	0.8217409999999999	0.596643	0.635653	1.543923	0.254975	0.901123	0.670571	0.601538
SIM2	3.9940339999999996	3.86579	3.9422949999999997	3.9215	4.005179	3.930992	3.9450010000000004	3.871554	4.107481	4.037268	3.9054589999999996	3.942485	3.950014	3.9638730000000004	3.5315339999999997	3.768021
SIMC1	4.965546	4.958581	4.8788	4.913729	5.0276309999999995	4.985592	5.044241	5.0252360000000005	4.968418	4.867818	4.967359	4.9588790000000005	5.0304709999999995	5.017931	5.023969	5.0075330000000005
SIN3A	5.26467	5.238834	5.149501	5.182852	5.181047	5.17169	5.058203	5.20614	5.344364	5.476269	5.427675	5.51044	5.358417	5.422378	5.285595	5.351356
SIN3B	5.257032	5.320151	5.213135	5.020641	5.000985	4.953377	5.257811	5.0909889999999995	5.606308	5.490971	5.565966	5.350959	5.13424	5.53665	5.124443	5.241778
SIPA1	4.388896	4.079951	4.212587999999999	4.113917	4.28386	4.086982	3.969143	4.170808	4.575569000000001	4.6055	4.088832	4.272661	4.253218	4.559006	4.077088	4.325124
SIPA1L1	4.008312999999999	4.115239	3.9644690000000002	4.031507	3.814504	3.951023	3.6534129999999996	3.663217	4.068199	4.040145	3.9695169999999997	4.181447	3.882451	3.937326	4.020638	3.898846
SIPA1L2	3.6654769999999997	3.638996	3.5598730000000005	3.578672	3.628806	3.844392	3.904132	3.8009510000000004	3.849929	3.920751	3.7841489999999998	3.5872949999999997	3.905437	3.725847	3.8631339999999996	3.9118459999999997
SIPA1L3	3.879289	3.712969	3.938128	3.663502	3.3763959999999997	3.579886	3.39666	3.5988309999999997	3.793854	3.882968	3.9495139999999997	3.474004	3.3195080000000003	3.9099510000000004	3.6581839999999994	3.566557
SIRPA	3.022954	2.9568939999999997	3.13619	3.072266	3.011748	2.9159770000000003	2.9603040000000003	2.951147	3.014096	2.8670430000000002	3.109009	3.107764	2.9856409999999998	3.084959	2.703449	2.648819
SIRT1	4.466643	4.763113	4.522303	4.7339519999999995	4.5639389999999995	4.712287	4.614282	4.614586	4.516671	4.047123	4.720326	4.866434	4.323658	4.901699	4.366922	4.49949
SIRT2	4.3761209999999995	4.348261	4.229003	4.216054	4.220276	4.253207	4.2881480000000005	4.176944000000001	4.491353	4.73805	4.288653	4.3733379999999995	4.384842	4.597168	4.449412000000001	4.34488
SIRT3	4.391805000000001	4.234386	4.312349	4.310557	4.391691000000001	4.52692	4.566826	4.298208	4.585456	4.7515089999999995	4.784661	4.579601	4.654043	4.478994999999999	4.753492	4.6059730000000005
SIRT4	2.15246	2.2533689999999997	2.133784	1.8849939999999998	2.552686	2.181282	1.7291720000000002	2.283907	2.250555	2.457416	2.458739	3.271261	1.9167900000000002	2.779958	3.164455	2.915905
SIRT5	3.357731	3.0665400000000003	3.1293330000000004	3.301935	3.422546	3.3956690000000003	3.5891019999999996	3.5553779999999997	3.573347	3.197309	3.469928	3.247375	3.4469510000000003	3.3863870000000005	3.5243889999999998	3.4251449999999997
SIRT6	5.41955	5.243315	5.274598999999999	5.286178	5.280944	5.419539	5.350902	5.365069	5.777805	6.005548999999999	5.604939	5.6047709999999995	5.390294	5.742828	5.552816	5.483933
SIRT7	3.944354	3.9035910000000005	4.1444339999999995	4.054101	4.003897	3.8492010000000003	3.891006	3.9820019999999996	4.870748000000001	4.463026	4.840008999999999	4.973123	4.002974	5.061025	4.454599	4.100051000000001
SIVA1	6.934519	7.044273	6.982728999999999	6.996658	6.978592	6.893141	6.847459	6.9041559999999995	7.063625999999999	7.302939	7.017106	7.020185000000001	6.832555	6.935122	6.962389999999999	6.925358
SIX1	4.21619	4.489175	4.329265	4.185123	4.279625	4.141131	4.001743	4.07875	4.267901999999999	3.942368	4.488128	4.408682	4.174021	4.52914	4.477229	4.474886
SIX2	4.846523	4.778466000000001	4.8120769999999995	4.721553	4.8376410000000005	4.584301	4.532099	4.724885	4.748053	4.822327	4.5158949999999995	4.781244	4.632896	4.866789	4.708314	4.643764
SIX4	3.438832	3.497753	3.508426	3.380552	3.2513360000000002	3.107788	2.8169419999999996	3.121048	3.4085620000000003	3.432694	3.2314439999999998	3.5626300000000004	3.037127	3.59766	3.240659	3.3259550000000004
SIX5	4.073582	3.868111	3.950905	3.891161	3.96216	3.832588	3.960289	4.009523000000001	4.217965	4.171027	4.017233999999999	3.9826919999999997	4.02935	3.942768	3.693446	3.9028620000000003
SKA1	3.325072	3.265357	3.388197	3.4102309999999996	3.521415	3.61401	3.528112	3.4984309999999996	3.6158410000000005	2.902552	3.7189379999999996	3.648779	3.4583269999999997	3.663328	3.6871720000000003	3.6194050000000004
SKA2	8.067891	7.758335000000001	7.792736	7.862388	7.586263000000001	7.720092	7.655715	7.810297	7.854800999999999	7.370116	7.957924	7.8543009999999995	7.681162	7.9310220000000005	7.94065	7.992062
SKA3	4.075034	4.223	4.175863	4.452408	4.369845	4.159571	4.250466	4.252733999999999	4.515953	3.862568	4.506995	4.5932830000000004	4.090763	4.503218	4.430053	4.481935
SKAP1	0.0	0.0	0.488646	0.0	0.0	0.0	0.0	0.0	0.31892600000000004	0.714821	0.0	0.029439	0.0	0.44358500000000006	1.167519	0.233526
SKAP2	3.735498	3.820261	3.811862	3.86675	3.821361	3.909554	3.915671	3.8685669999999996	4.110632	3.805689	4.382797	4.466339	3.933507	4.307037	4.335474	4.015197
SKI	6.121529	6.062741	5.923807	6.153561	5.867708	5.787843	5.887618	6.10703	6.21554	6.582985000000001	5.910149	6.097469	6.127086	6.356904	5.621505	5.61436
SKIDA1	0.07369099999999999	0.040331	0.166519	0.0	0.187082	0.0	0.0	0.063733	0.0	0.0	0.046624	0.0	0.0	0.227937	0.0	0.0
SKIL	3.644115	3.483685	3.4044489999999996	3.160558	3.620913	3.8357129999999997	3.374827	3.5751730000000004	3.9522129999999995	3.214813	4.189939	4.100495	3.4056879999999996	4.482844	4.245213	3.8717980000000005
SKINT1L	0.350814	1.308178	0.0	0.062612	0.0	0.702939	0.0	0.0	1.339126	0.0	0.0	0.0	0.43335500000000005	0.0	0.0	0.0
